2025-12-21 22:00:43.155 | INFO | __main__:199 | Booting polymarket 15m live crypto price collector
2025-12-21 22:41:17.208 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.207986+00:00', '1766331677118', 'eth-updown-15m', '5835152463065423936340189556278547007266382775832595419356788951039785190474', 'Down', '0.55', '84.92', '0.58', '154.92']
2025-12-21 22:41:17.224 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.224632+00:00', '1766331677136', 'eth-updown-15m', '66031303708157775864816451733799918874978910335915383611810004808344453441597', 'Up', None, None, None, None]
2025-12-21 22:41:17.241 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.241377+00:00', '1766331677144', 'eth-updown-15m', '66031303708157775864816451733799918874978910335915383611810004808344453441597', 'Up', None, None, None, None]
2025-12-21 22:41:17.252 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.252030+00:00', '1766331677164', 'sol-updown-15m', '115382219933235668072940485644009270898488697107478518379996582595046256719954', 'Up', '0.06', '41.48', '0.08', '15']
2025-12-21 22:41:17.252 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.252646+00:00', '1766331677164', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', '0.92', '15', '0.94', '41.48']
2025-12-21 22:41:17.282 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.282779+00:00', '1766331677191', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', None, None, None, None]
2025-12-21 22:41:17.349 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.349663+00:00', '1766331677261', 'sol-updown-15m', '115382219933235668072940485644009270898488697107478518379996582595046256719954', 'Up', '0.06', '41.48', '0.09', '50']
2025-12-21 22:41:17.350 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.350673+00:00', '1766331677261', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', '0.91', '50', '0.94', '41.48']
2025-12-21 22:41:17.376 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.376078+00:00', '1766331677285', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.57', '130', '0.61', '41']
2025-12-21 22:41:17.377 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.376981+00:00', '1766331677285', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.39', '41', '0.43', '130']
2025-12-21 22:41:17.394 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.394538+00:00', '1766331677289', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.57', '130', '0.62', '105.78']
2025-12-21 22:41:17.396 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.396056+00:00', '1766331677289', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '105.78', '0.43', '130']
2025-12-21 22:41:17.397 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.397429+00:00', '1766331677294', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.57', '130', '0.64', '231.92']
2025-12-21 22:41:17.397 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.397849+00:00', '1766331677294', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '231.92', '0.43', '130']
2025-12-21 22:41:17.398 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.398580+00:00', '1766331677295', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', None, None, None, None]
2025-12-21 22:41:17.402 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.402111+00:00', '1766331677310', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.57', '130', '0.64', '81.92']
2025-12-21 22:41:17.402 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.402429+00:00', '1766331677310', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '81.92', '0.43', '130']
2025-12-21 22:41:17.403 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.403505+00:00', '1766331677314', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:17.409 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.409681+00:00', '1766331677318', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:17.413 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.413392+00:00', '1766331677324', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:17.432 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.432568+00:00', '1766331677340', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:17.433 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.433391+00:00', '1766331677342', 'eth-updown-15m', '66031303708157775864816451733799918874978910335915383611810004808344453441597', 'Up', '0.43', '106.92', '0.46', '203.92']
2025-12-21 22:41:17.433 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.433803+00:00', '1766331677342', 'eth-updown-15m', '5835152463065423936340189556278547007266382775832595419356788951039785190474', 'Down', '0.54', '203.92', '0.57', '106.92']
2025-12-21 22:41:17.453 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.453738+00:00', '1766331677358', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.63', '35.54', '0.64', '81.92']
2025-12-21 22:41:17.454 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.454324+00:00', '1766331677358', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '81.92', '0.37', '35.54']
2025-12-21 22:41:17.463 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.463417+00:00', '1766331677368', 'eth-updown-15m', '66031303708157775864816451733799918874978910335915383611810004808344453441597', 'Up', None, None, None, None]
2025-12-21 22:41:17.476 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.476167+00:00', '1766331677388', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:17.478 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.478506+00:00', '1766331677389', 'xrp-updown-15m', '20431579865896119935355185811154395572185854587908306261377990796451252855936', 'Up', '0.17', '157.37', '0.2', '150']
2025-12-21 22:41:17.479 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.479004+00:00', '1766331677389', 'xrp-updown-15m', '731831263769742063054828446878094048718881185942104039598122116693428235268', 'Down', '0.8', '150', '0.83', '157.37']
2025-12-21 22:41:17.489 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.489601+00:00', '1766331677401', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.63', '30.54', '0.64', '75']
2025-12-21 22:41:17.490 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.490075+00:00', '1766331677401', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '75', '0.37', '30.54']
2025-12-21 22:41:17.496 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.496126+00:00', '1766331677405', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.63', '25.54', '0.64', '75']
2025-12-21 22:41:17.496 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.496738+00:00', '1766331677405', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '75', '0.37', '25.54']
2025-12-21 22:41:17.501 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.501309+00:00', '1766331677413', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '75', '0.37', '13.1']
2025-12-21 22:41:17.501 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.501645+00:00', '1766331677413', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.63', '13.1', '0.64', '75']
2025-12-21 22:41:17.504 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.504628+00:00', '1766331677417', 'xrp-updown-15m', '20431579865896119935355185811154395572185854587908306261377990796451252855936', 'Up', None, None, None, None]
2025-12-21 22:41:17.518 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.518320+00:00', '1766331677427', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.523 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.523317+00:00', '1766331677432', 'sol-updown-15m', '115382219933235668072940485644009270898488697107478518379996582595046256719954', 'Up', '0.06', '39.39', '0.09', '50']
2025-12-21 22:41:17.523 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.523630+00:00', '1766331677432', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', '0.91', '50', '0.94', '39.39']
2025-12-21 22:41:17.523 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.523844+00:00', '1766331677433', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.532 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.532678+00:00', '1766331677442', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.549 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.548998+00:00', '1766331677458', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', None, None, None, None]
2025-12-21 22:41:17.550 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.550796+00:00', '1766331677461', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '14.6', '0.64', '75']
2025-12-21 22:41:17.551 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.551359+00:00', '1766331677461', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '75', '0.39', '14.6']
2025-12-21 22:41:17.560 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.560557+00:00', '1766331677466', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '9.98', '0.64', '75']
2025-12-21 22:41:17.561 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.561174+00:00', '1766331677466', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '75', '0.39', '9.98']
2025-12-21 22:41:17.589 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.589434+00:00', '1766331677495', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '104.28', '0.64', '90']
2025-12-21 22:41:17.590 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.590207+00:00', '1766331677495', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '90', '0.38', '104.28']
2025-12-21 22:41:17.590 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.590601+00:00', '1766331677494', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.591 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.591018+00:00', '1766331677498', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.593 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.593456+00:00', '1766331677505', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '94.66', '0.64', '90']
2025-12-21 22:41:17.594 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.594171+00:00', '1766331677505', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.36', '90', '0.38', '94.66']
2025-12-21 22:41:17.613 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.613837+00:00', '1766331677523', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.621 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.621088+00:00', '1766331677532', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.660 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.660130+00:00', '1766331677569', 'sol-updown-15m', '115382219933235668072940485644009270898488697107478518379996582595046256719954', 'Up', '0.04', '188.56', '0.09', '50']
2025-12-21 22:41:17.660 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.660864+00:00', '1766331677569', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', '0.91', '50', '0.96', '188.56']
2025-12-21 22:41:17.688 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.688586+00:00', '1766331677596', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '94.66', '0.65', '287.52']
2025-12-21 22:41:17.689 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.689412+00:00', '1766331677596', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.35', '287.52', '0.38', '94.66']
2025-12-21 22:41:17.689 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.689935+00:00', '1766331677596', 'sol-updown-15m', '45824825554016621029014838212544909274916253267485520409053550976320170128035', 'Down', None, None, None, None]
2025-12-21 22:41:17.720 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.719970+00:00', '1766331677627', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:17.902 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.902171+00:00', '1766331677810', 'eth-updown-15m', '66031303708157775864816451733799918874978910335915383611810004808344453441597', 'Up', '0.43', '117.92', '0.46', '142.92']
2025-12-21 22:41:17.902 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.902973+00:00', '1766331677810', 'eth-updown-15m', '5835152463065423936340189556278547007266382775832595419356788951039785190474', 'Down', '0.54', '142.92', '0.57', '117.92']
2025-12-21 22:41:17.917 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.917821+00:00', '1766331677829', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '74.66', '0.65', '362.52']
2025-12-21 22:41:17.918 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.918721+00:00', '1766331677829', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.35', '362.52', '0.38', '74.66']
2025-12-21 22:41:17.927 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.927297+00:00', '1766331677839', 'eth-updown-15m', '66031303708157775864816451733799918874978910335915383611810004808344453441597', 'Up', None, None, None, None]
2025-12-21 22:41:17.937 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.937646+00:00', '1766331677846', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '64.05', '0.63', '19']
2025-12-21 22:41:17.938 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.938501+00:00', '1766331677846', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.37', '19', '0.38', '64.05']
2025-12-21 22:41:17.947 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.947774+00:00', '1766331677858', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.960 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.960351+00:00', '1766331677871', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:17.969 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.969555+00:00', '1766331677879', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '49.03', '0.63', '35']
2025-12-21 22:41:17.970 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.970641+00:00', '1766331677879', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.37', '35', '0.39', '49.03']
2025-12-21 22:41:17.995 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:17.995444+00:00', '1766331677907', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:18.007 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.007454+00:00', '1766331677918', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '24', '0.63', '35']
2025-12-21 22:41:18.008 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.008299+00:00', '1766331677918', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.37', '35', '0.38', '24']
2025-12-21 22:41:18.032 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.032576+00:00', '1766331677944', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.036 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.036304+00:00', '1766331677946', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.62', '24', '0.63', '11']
2025-12-21 22:41:18.036 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.036871+00:00', '1766331677946', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.37', '11', '0.38', '24']
2025-12-21 22:41:18.081 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.081450+00:00', '1766331677992', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:18.084 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.084133+00:00', '1766331677994', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '32.5', '0.62', '6']
2025-12-21 22:41:18.084 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.084767+00:00', '1766331677994', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '6', '0.39', '32.5']
2025-12-21 22:41:18.113 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.113944+00:00', '1766331678025', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '7.23', '0.62', '6']
2025-12-21 22:41:18.114 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.114695+00:00', '1766331678025', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '6', '0.39', '7.23']
2025-12-21 22:41:18.115 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.115085+00:00', '1766331678025', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.139 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.139740+00:00', '1766331678051', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.159 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.159227+00:00', '1766331678066', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '7.23', '0.63', '11']
2025-12-21 22:41:18.160 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.160517+00:00', '1766331678066', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.37', '11', '0.39', '7.23']
2025-12-21 22:41:18.182 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.182183+00:00', '1766331678093', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.183 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.183487+00:00', '1766331678095', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '114.15', '0.63', '9.41']
2025-12-21 22:41:18.184 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.184185+00:00', '1766331678095', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.37', '9.41', '0.39', '114.15']
2025-12-21 22:41:18.210 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.210129+00:00', '1766331678122', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:18.236 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.236898+00:00', '1766331678147', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '69.63', '0.62', '13']
2025-12-21 22:41:18.238 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.238012+00:00', '1766331678147', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '13', '0.39', '69.63']
2025-12-21 22:41:18.263 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.263278+00:00', '1766331678174', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.292 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.292873+00:00', '1766331678204', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '99.63', '0.62', '44.77']
2025-12-21 22:41:18.294 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.294072+00:00', '1766331678204', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '44.77', '0.39', '99.63']
2025-12-21 22:41:18.319 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.319171+00:00', '1766331678231', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:18.372 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.372896+00:00', '1766331678275', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '120.63', '0.62', '53.77']
2025-12-21 22:41:18.373 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.373671+00:00', '1766331678275', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '53.77', '0.39', '120.63']
2025-12-21 22:41:18.400 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.400686+00:00', '1766331678301', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.427 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.427072+00:00', '1766331678338', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '168.63', '0.62', '638.77']
2025-12-21 22:41:18.427 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.427747+00:00', '1766331678338', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '638.77', '0.39', '168.63']
2025-12-21 22:41:18.436 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.436480+00:00', '1766331678348', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '168.63', '0.62', '626.77']
2025-12-21 22:41:18.436 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.436931+00:00', '1766331678348', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '626.77', '0.39', '168.63']
2025-12-21 22:41:18.463 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.463573+00:00', '1766331678374', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.464 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.464201+00:00', '1766331678375', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.489 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.489573+00:00', '1766331678399', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '163.11', '0.62', '617.77']
2025-12-21 22:41:18.490 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.490111+00:00', '1766331678399', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '617.77', '0.39', '163.11']
2025-12-21 22:41:18.507 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.507332+00:00', '1766331678416', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '163.11', '0.62', '615.77']
2025-12-21 22:41:18.507 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.507898+00:00', '1766331678416', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '615.77', '0.39', '163.11']
2025-12-21 22:41:18.531 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.531223+00:00', '1766331678430', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', None, None, None, None]
2025-12-21 22:41:18.535 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.535211+00:00', '1766331678443', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:18.584 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.584215+00:00', '1766331678495', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '163.11', '0.62', '299.93']
2025-12-21 22:41:18.585 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.585044+00:00', '1766331678495', 'btc-updown-15m', '51977708573619119138756219800475191315488372248594242256838699678639028958749', 'Down', '0.38', '299.93', '0.39', '163.11']
2025-12-21 22:41:18.611 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.611859+00:00', '1766331678523', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', None, None, None, None]
2025-12-21 22:41:18.622 | INFO | __main__:153 | ROW info: ['2025-12-21T15:41:18.622170+00:00', '1766331678533', 'btc-updown-15m', '70539425155512906837965154877146777438184788540804439254465488378260573401889', 'Up', '0.61', '168.11', '0.64', '10']
